,Alpha,Cost,latency,ToleranceWindow
110,0.0,5.0,0.0,0
111,0.0,6.0,0.0,0
112,0.0,3.0,0.0,0
113,0.0,4.0,0.0,0
114,0.0,4.0,0.0,0
115,0.0,5.0,0.0,0
116,0.0,4.0,0.0,0
117,0.0,5.0,0.0,0
118,0.0,5.0,0.0,0
119,0.0,6.0,0.0,0
120,0.0,4.0,0.0,0
121,0.0,5.0,0.0,0
122,0.0,5.0,0.0,0
123,0.0,6.0,0.0,0
124,0.0,5.0,0.0,0
125,0.0,6.0,0.0,0
126,0.0,6.0,0.0,0
127,0.0,7.0,0.0,0
128,0.2,0.276204,0.0,0
129,0.2,1.076204,0.0,0
130,0.2,1.076204,0.0,0
131,0.2,1.876204,0.0,0
132,0.2,1.0762040000000002,0.0,0
133,0.2,1.8762040000000002,0.0,0
134,0.2,1.8762040000000002,0.0,0
135,0.2,2.6762040000000002,0.0,0
136,0.2,1.076204,0.0,0
137,0.2,1.876204,0.0,0
138,0.2,1.8762039999999998,0.0,0
139,0.2,2.676204,0.0,0
140,0.2,1.8762040000000002,0.0,0
141,0.2,2.6762040000000002,0.0,0
142,0.2,2.6762040000000002,0.0,0
143,0.2,3.476204,0.0,0
144,0.2,1.076204,0.0,0
145,0.2,1.876204,0.0,0
146,0.2,1.8762039999999998,0.0,0
147,0.2,2.676204,0.0,0
148,0.2,1.8762040000000002,0.0,0
149,0.2,2.6762040000000002,0.0,0
150,0.2,2.6762040000000002,0.0,0
151,0.2,3.476204,0.0,0
152,0.2,1.876204,0.0,0
153,0.2,2.6762040000000002,0.0,0
154,0.2,2.6762040000000002,0.0,0
155,0.2,3.476204,0.0,0
156,0.2,2.6762040000000002,0.0,0
157,0.2,3.476204,0.0,0
158,0.2,3.476204,0.0,0
159,0.2,4.276204,0.0,0
160,0.2,1.076204,0.0,0
161,0.2,1.876204,0.0,0
162,0.2,1.8762039999999998,0.0,0
163,0.2,2.676204,0.0,0
164,0.2,1.8762040000000002,0.0,0
165,0.2,2.6762040000000002,0.0,0
166,0.2,2.6762040000000002,0.0,0
167,0.2,3.476204,0.0,0
168,0.2,1.876204,0.0,0
169,0.2,2.6762040000000002,0.0,0
170,0.2,2.6762040000000002,0.0,0
171,0.2,3.476204,0.0,0
172,0.2,2.6762040000000002,0.0,0
173,0.2,3.476204,0.0,0
174,0.2,3.476204,0.0,0
175,0.2,4.276204,0.0,0
176,0.2,1.876204,0.0,0
177,0.2,2.6762040000000002,0.0,0
178,0.2,2.6762040000000002,0.0,0
179,0.2,3.476204,0.0,0
180,0.2,2.6762040000000002,0.0,0
181,0.2,3.476204,0.0,0
182,0.2,3.476204,0.0,0
183,0.2,4.276204,0.0,0
184,0.2,2.6762040000000002,0.0,0
185,0.2,3.476204,0.0,0
186,0.2,3.476204,0.0,0
187,0.2,4.276204,0.0,0
188,0.2,3.4762040000000005,0.0,0
189,0.2,4.276204,0.0,0
190,0.2,4.276204000000001,0.0,0
191,0.2,5.076204000000001,0.0,0
192,0.2,1.076204,0.0,0
193,0.2,1.876204,0.0,0
194,0.2,1.8762039999999998,0.0,0
195,0.2,2.676204,0.0,0
196,0.2,1.8762040000000002,0.0,0
197,0.2,2.6762040000000002,0.0,0
198,0.2,2.6762040000000002,0.0,0
199,0.2,3.476204,0.0,0
200,0.2,1.876204,0.0,0
201,0.2,2.6762040000000002,0.0,0
202,0.2,2.6762040000000002,0.0,0
203,0.2,3.476204,0.0,0
204,0.2,2.6762040000000002,0.0,0
205,0.2,3.476204,0.0,0
206,0.2,3.476204,0.0,0
207,0.2,4.276204,0.0,0
208,0.2,1.876204,0.0,0
209,0.2,2.6762040000000002,0.0,0
210,0.2,2.6762040000000002,0.0,0
211,0.2,3.476204,0.0,0
212,0.2,2.6762040000000002,0.0,0
213,0.2,3.476204,0.0,0
214,0.2,3.476204,0.0,0
215,0.2,4.276204,0.0,0
216,0.2,2.6762040000000002,0.0,0
217,0.2,3.476204,0.0,0
218,0.2,3.476204,0.0,0
219,0.2,4.276204,0.0,0
220,0.2,3.4762040000000005,0.0,0
221,0.2,4.276204,0.0,0
222,0.2,4.276204000000001,0.0,0
223,0.2,5.076204000000001,0.0,0
224,0.2,1.8762040000000002,0.0,0
225,0.2,2.6762040000000002,0.0,0
226,0.2,2.6762040000000002,0.0,0
227,0.2,3.476204,0.0,0
228,0.2,2.6762040000000007,0.0,0
229,0.2,3.4762040000000005,0.0,0
230,0.2,3.4762040000000005,0.0,0
231,0.2,4.276204,0.0,0
232,0.2,2.6762040000000002,0.0,0
233,0.2,3.476204,0.0,0
234,0.2,3.476204,0.0,0
235,0.2,4.276204,0.0,0
236,0.2,3.4762040000000005,0.0,0
237,0.2,4.276204,0.0,0
238,0.2,4.276204000000001,0.0,0
239,0.2,5.076204000000001,0.0,0
240,0.2,2.6762040000000002,0.0,0
241,0.2,3.476204,0.0,0
242,0.2,3.476204,0.0,0
243,0.2,4.276204,0.0,0
244,0.2,3.4762040000000005,0.0,0
245,0.2,4.276204,0.0,0
246,0.2,4.276204000000001,0.0,0
247,0.2,5.076204000000001,0.0,0
248,0.2,3.4762040000000005,0.0,0
249,0.2,4.276204,0.0,0
250,0.2,4.276204000000001,0.0,0
251,0.2,5.076204000000001,0.0,0
252,0.2,4.276204,0.0,0
253,0.2,5.076204,0.0,0
254,0.2,5.076204000000001,0.0,0
255,0.2,5.876204,0.0,0
256,0.4,0.552408,0.0,0
257,0.4,1.1524079999999999,0.0,0
258,0.4,1.1524079999999999,0.0,0
259,0.4,1.752408,0.0,0
260,0.4,1.1524079999999999,0.0,0
261,0.4,1.752408,0.0,0
262,0.4,1.752408,0.0,0
263,0.4,2.352408,0.0,0
264,0.4,1.1524079999999999,0.0,0
265,0.4,1.752408,0.0,0
266,0.4,1.752408,0.0,0
267,0.4,2.352408,0.0,0
268,0.4,1.7524079999999997,0.0,0
269,0.4,2.3524079999999996,0.0,0
270,0.4,2.352408,0.0,0
271,0.4,2.952408,0.0,0
272,0.4,1.1524079999999999,0.0,0
273,0.4,1.752408,0.0,0
274,0.4,1.752408,0.0,0
275,0.4,2.352408,0.0,0
276,0.4,1.7524079999999997,0.0,0
277,0.4,2.3524079999999996,0.0,0
278,0.4,2.352408,0.0,0
279,0.4,2.952408,0.0,0
280,0.4,1.752408,0.0,0
281,0.4,2.352408,0.0,0
282,0.4,2.352408,0.0,0
283,0.4,2.952408,0.0,0
284,0.4,2.352408,0.0,0
285,0.4,2.952408,0.0,0
286,0.4,2.9524079999999997,0.0,0
287,0.4,3.552408,0.0,0
288,0.4,1.1524079999999999,0.0,0
289,0.4,1.752408,0.0,0
290,0.4,1.752408,0.0,0
291,0.4,2.352408,0.0,0
292,0.4,1.7524079999999997,0.0,0
293,0.4,2.3524079999999996,0.0,0
294,0.4,2.352408,0.0,0
295,0.4,2.952408,0.0,0
296,0.4,1.752408,0.0,0
297,0.4,2.352408,0.0,0
298,0.4,2.352408,0.0,0
299,0.4,2.952408,0.0,0
300,0.4,2.352408,0.0,0
301,0.4,2.952408,0.0,0
302,0.4,2.9524079999999997,0.0,0
303,0.4,3.552408,0.0,0
304,0.4,1.7524079999999997,0.0,0
305,0.4,2.3524079999999996,0.0,0
306,0.4,2.352408,0.0,0
307,0.4,2.952408,0.0,0
308,0.4,2.352408,0.0,0
309,0.4,2.952408,0.0,0
310,0.4,2.9524079999999997,0.0,0
311,0.4,3.552408,0.0,0
312,0.4,2.3524079999999996,0.0,0
313,0.4,2.9524079999999997,0.0,0
314,0.4,2.9524079999999997,0.0,0
315,0.4,3.552408,0.0,0
316,0.4,2.9524079999999997,0.0,0
317,0.4,3.552408,0.0,0
318,0.4,3.5524079999999993,0.0,0
319,0.4,4.152407999999999,0.0,0
320,0.4,1.1524079999999999,0.0,0
321,0.4,1.752408,0.0,0
322,0.4,1.752408,0.0,0
323,0.4,2.352408,0.0,0
324,0.4,1.7524079999999997,0.0,0
325,0.4,2.3524079999999996,0.0,0
326,0.4,2.352408,0.0,0
327,0.4,2.952408,0.0,0
328,0.4,1.752408,0.0,0
329,0.4,2.352408,0.0,0
330,0.4,2.352408,0.0,0
331,0.4,2.952408,0.0,0
332,0.4,2.352408,0.0,0
333,0.4,2.952408,0.0,0
334,0.4,2.9524079999999997,0.0,0
335,0.4,3.552408,0.0,0
336,0.4,1.7524079999999997,0.0,0
337,0.4,2.3524079999999996,0.0,0
338,0.4,2.352408,0.0,0
339,0.4,2.952408,0.0,0
340,0.4,2.352408,0.0,0
341,0.4,2.952408,0.0,0
342,0.4,2.9524079999999997,0.0,0
343,0.4,3.552408,0.0,0
344,0.4,2.3524079999999996,0.0,0
345,0.4,2.9524079999999997,0.0,0
346,0.4,2.9524079999999997,0.0,0
347,0.4,3.552408,0.0,0
348,0.4,2.9524079999999997,0.0,0
349,0.4,3.552408,0.0,0
350,0.4,3.5524079999999993,0.0,0
351,0.4,4.152407999999999,0.0,0
352,0.4,1.752408,0.0,0
353,0.4,2.352408,0.0,0
354,0.4,2.352408,0.0,0
355,0.4,2.952408,0.0,0
356,0.4,2.352408,0.0,0
357,0.4,2.952408,0.0,0
358,0.4,2.9524079999999997,0.0,0
359,0.4,3.552408,0.0,0
360,0.4,2.352408,0.0,0
361,0.4,2.952408,0.0,0
362,0.4,2.9524079999999997,0.0,0
363,0.4,3.552408,0.0,0
364,0.4,2.952408,0.0,0
365,0.4,3.5524080000000002,0.0,0
366,0.4,3.5524080000000002,0.0,0
367,0.4,4.152408,0.0,0
368,0.4,2.352408,0.0,0
369,0.4,2.952408,0.0,0
370,0.4,2.9524079999999997,0.0,0
371,0.4,3.552408,0.0,0
372,0.4,2.952408,0.0,0
373,0.4,3.5524080000000002,0.0,0
374,0.4,3.5524080000000002,0.0,0
375,0.4,4.152408,0.0,0
376,0.4,2.9524079999999997,0.0,0
377,0.4,3.552408,0.0,0
378,0.4,3.5524079999999993,0.0,0
379,0.4,4.152407999999999,0.0,0
380,0.4,3.552408,0.0,0
381,0.4,4.152407999999999,0.0,0
382,0.4,4.152408,0.0,0
383,0.4,4.752408,0.0,0
384,0.6,0.828612,0.0,0
385,0.6,1.228612,0.0,0
386,0.6,1.228612,0.0,0
387,0.6,1.628612,0.0,0
388,0.6,1.228612,0.0,0
389,0.6,1.628612,0.0,0
390,0.6,1.628612,0.0,0
391,0.6,2.028612,0.0,0
392,0.6,1.228612,0.0,0
393,0.6,1.628612,0.0,0
394,0.6,1.628612,0.0,0
395,0.6,2.028612,0.0,0
396,0.6,1.628612,0.0,0
397,0.6,2.028612,0.0,0
398,0.6,2.028612,0.0,0
399,0.6,2.4286119999999998,0.0,0
400,0.6,1.228612,0.0,0
401,0.6,1.628612,0.0,0
402,0.6,1.628612,0.0,0
403,0.6,2.028612,0.0,0
404,0.6,1.628612,0.0,0
405,0.6,2.028612,0.0,0
406,0.6,2.028612,0.0,0
407,0.6,2.4286119999999998,0.0,0
408,0.6,1.628612,0.0,0
409,0.6,2.028612,0.0,0
410,0.6,2.028612,0.0,0
411,0.6,2.4286119999999998,0.0,0
412,0.6,2.028612,0.0,0
413,0.6,2.4286119999999998,0.0,0
414,0.6,2.4286119999999998,0.0,0
415,0.6,2.8286119999999997,0.0,0
416,0.6,1.228612,0.0,0
417,0.6,1.628612,0.0,0
418,0.6,1.628612,0.0,0
419,0.6,2.028612,0.0,0
420,0.6,1.628612,0.0,0
421,0.6,2.028612,0.0,0
422,0.6,2.028612,0.0,0
423,0.6,2.4286119999999998,0.0,0
424,0.6,1.628612,0.0,0
425,0.6,2.028612,0.0,0
426,0.6,2.028612,0.0,0
427,0.6,2.4286119999999998,0.0,0
428,0.6,2.028612,0.0,0
429,0.6,2.4286119999999998,0.0,0
430,0.6,2.4286119999999998,0.0,0
431,0.6,2.8286119999999997,0.0,0
432,0.6,1.628612,0.0,0
433,0.6,2.028612,0.0,0
434,0.6,2.028612,0.0,0
435,0.6,2.4286119999999998,0.0,0
436,0.6,2.028612,0.0,0
437,0.6,2.4286119999999998,0.0,0
438,0.6,2.4286119999999998,0.0,0
439,0.6,2.8286119999999997,0.0,0
440,0.6,2.028612,0.0,0
441,0.6,2.4286119999999998,0.0,0
442,0.6,2.4286119999999998,0.0,0
443,0.6,2.8286119999999997,0.0,0
444,0.6,2.4286119999999998,0.0,0
445,0.6,2.8286119999999997,0.0,0
446,0.6,2.828612,0.0,0
447,0.6,3.228612,0.0,0
448,0.6,1.228612,0.0,0
449,0.6,1.628612,0.0,0
450,0.6,1.628612,0.0,0
451,0.6,2.028612,0.0,0
452,0.6,1.628612,0.0,0
453,0.6,2.028612,0.0,0
454,0.6,2.028612,0.0,0
455,0.6,2.4286119999999998,0.0,0
456,0.6,1.628612,0.0,0
457,0.6,2.028612,0.0,0
458,0.6,2.028612,0.0,0
459,0.6,2.4286119999999998,0.0,0
460,0.6,2.028612,0.0,0
461,0.6,2.4286119999999998,0.0,0
462,0.6,2.4286119999999998,0.0,0
463,0.6,2.8286119999999997,0.0,0
464,0.6,1.628612,0.0,0
465,0.6,2.028612,0.0,0
466,0.6,2.028612,0.0,0
467,0.6,2.4286119999999998,0.0,0
468,0.6,2.028612,0.0,0
469,0.6,2.4286119999999998,0.0,0
470,0.6,2.4286119999999998,0.0,0
471,0.6,2.8286119999999997,0.0,0
472,0.6,2.028612,0.0,0
473,0.6,2.4286119999999998,0.0,0
474,0.6,2.4286119999999998,0.0,0
475,0.6,2.8286119999999997,0.0,0
476,0.6,2.4286119999999998,0.0,0
477,0.6,2.8286119999999997,0.0,0
478,0.6,2.828612,0.0,0
479,0.6,3.228612,0.0,0
480,0.6,1.628612,0.0,0
481,0.6,2.028612,0.0,0
482,0.6,2.028612,0.0,0
483,0.6,2.4286119999999998,0.0,0
484,0.6,2.028612,0.0,0
485,0.6,2.4286119999999998,0.0,0
486,0.6,2.4286119999999998,0.0,0
487,0.6,2.8286119999999997,0.0,0
488,0.6,2.028612,0.0,0
489,0.6,2.4286119999999998,0.0,0
490,0.6,2.4286119999999998,0.0,0
491,0.6,2.8286119999999997,0.0,0
492,0.6,2.4286119999999998,0.0,0
493,0.6,2.8286119999999997,0.0,0
494,0.6,2.828612,0.0,0
495,0.6,3.228612,0.0,0
496,0.6,2.028612,0.0,0
497,0.6,2.4286119999999998,0.0,0
498,0.6,2.4286119999999998,0.0,0
499,0.6,2.8286119999999997,0.0,0
500,0.6,2.4286119999999998,0.0,0
501,0.6,2.8286119999999997,0.0,0
502,0.6,2.828612,0.0,0
503,0.6,3.228612,0.0,0
504,0.6,2.4286119999999998,0.0,0
505,0.6,2.8286119999999997,0.0,0
506,0.6,2.828612,0.0,0
507,0.6,3.228612,0.0,0
508,0.6,2.8286119999999992,0.0,0
509,0.6,3.228611999999999,0.0,0
510,0.6,3.2286119999999996,0.0,0
511,0.6,3.6286119999999995,0.0,0
512,0.8,1.104816,0.0,0
513,0.8,1.304816,0.0,0
514,0.8,1.304816,0.0,0
515,0.8,1.504816,0.0,0
516,0.8,1.304816,0.0,0
517,0.8,1.504816,0.0,0
518,0.8,1.5048159999999997,0.0,0
519,0.8,1.7048159999999997,0.0,0
520,0.8,1.304816,0.0,0
521,0.8,1.504816,0.0,0
522,0.8,1.5048159999999997,0.0,0
523,0.8,1.7048159999999997,0.0,0
524,0.8,1.504816,0.0,0
525,0.8,1.7048159999999999,0.0,0
526,0.8,1.7048159999999999,0.0,0
527,0.8,1.9048159999999998,0.0,0
528,0.8,1.304816,0.0,0
529,0.8,1.504816,0.0,0
530,0.8,1.5048159999999997,0.0,0
531,0.8,1.7048159999999997,0.0,0
532,0.8,1.504816,0.0,0
533,0.8,1.7048159999999999,0.0,0
534,0.8,1.7048159999999999,0.0,0
535,0.8,1.9048159999999998,0.0,0
536,0.8,1.504816,0.0,0
537,0.8,1.7048159999999999,0.0,0
538,0.8,1.7048159999999999,0.0,0
539,0.8,1.9048159999999998,0.0,0
540,0.8,1.7048159999999999,0.0,0
541,0.8,1.9048159999999998,0.0,0
542,0.8,1.9048159999999996,0.0,0
543,0.8,2.1048159999999996,0.0,0
544,0.8,1.304816,0.0,0
545,0.8,1.504816,0.0,0
546,0.8,1.5048159999999997,0.0,0
547,0.8,1.7048159999999997,0.0,0
548,0.8,1.504816,0.0,0
549,0.8,1.7048159999999999,0.0,0
550,0.8,1.7048159999999999,0.0,0
551,0.8,1.9048159999999998,0.0,0
552,0.8,1.504816,0.0,0
553,0.8,1.7048159999999999,0.0,0
554,0.8,1.7048159999999999,0.0,0
555,0.8,1.9048159999999998,0.0,0
556,0.8,1.7048159999999999,0.0,0
557,0.8,1.9048159999999998,0.0,0
558,0.8,1.9048159999999996,0.0,0
559,0.8,2.1048159999999996,0.0,0
560,0.8,1.504816,0.0,0
561,0.8,1.7048159999999999,0.0,0
562,0.8,1.7048159999999999,0.0,0
563,0.8,1.9048159999999998,0.0,0
564,0.8,1.7048159999999999,0.0,0
565,0.8,1.9048159999999998,0.0,0
566,0.8,1.9048159999999996,0.0,0
567,0.8,2.1048159999999996,0.0,0
568,0.8,1.7048159999999999,0.0,0
569,0.8,1.9048159999999998,0.0,0
570,0.8,1.9048159999999996,0.0,0
571,0.8,2.1048159999999996,0.0,0
572,0.8,1.9048159999999998,0.0,0
573,0.8,2.1048159999999996,0.0,0
574,0.8,2.1048159999999996,0.0,0
575,0.8,2.3048159999999998,0.0,0
576,0.8,1.3048160000000002,0.0,0
577,0.8,1.5048160000000002,0.0,0
578,0.8,1.5048160000000002,0.0,0
579,0.8,1.704816,0.0,0
580,0.8,1.504816,0.0,0
581,0.8,1.7048159999999999,0.0,0
582,0.8,1.7048159999999999,0.0,0
583,0.8,1.9048159999999998,0.0,0
584,0.8,1.5048160000000002,0.0,0
585,0.8,1.704816,0.0,0
586,0.8,1.7048159999999999,0.0,0
587,0.8,1.9048159999999998,0.0,0
588,0.8,1.704816,0.0,0
589,0.8,1.904816,0.0,0
590,0.8,1.904816,0.0,0
591,0.8,2.104816,0.0,0
592,0.8,1.5048160000000002,0.0,0
593,0.8,1.704816,0.0,0
594,0.8,1.7048159999999999,0.0,0
595,0.8,1.9048159999999998,0.0,0
596,0.8,1.704816,0.0,0
597,0.8,1.904816,0.0,0
598,0.8,1.904816,0.0,0
599,0.8,2.104816,0.0,0
600,0.8,1.7048159999999999,0.0,0
601,0.8,1.9048159999999998,0.0,0
602,0.8,1.9048159999999996,0.0,0
603,0.8,2.1048159999999996,0.0,0
604,0.8,1.9048159999999998,0.0,0
605,0.8,2.1048159999999996,0.0,0
606,0.8,2.1048159999999996,0.0,0
607,0.8,2.3048159999999998,0.0,0
608,0.8,1.5048160000000002,0.0,0
609,0.8,1.704816,0.0,0
610,0.8,1.7048159999999999,0.0,0
611,0.8,1.9048159999999998,0.0,0
612,0.8,1.704816,0.0,0
613,0.8,1.904816,0.0,0
614,0.8,1.904816,0.0,0
615,0.8,2.104816,0.0,0
616,0.8,1.7048159999999999,0.0,0
617,0.8,1.9048159999999998,0.0,0
618,0.8,1.9048159999999996,0.0,0
619,0.8,2.1048159999999996,0.0,0
620,0.8,1.9048159999999998,0.0,0
621,0.8,2.1048159999999996,0.0,0
622,0.8,2.1048159999999996,0.0,0
623,0.8,2.3048159999999998,0.0,0
624,0.8,1.7048159999999999,0.0,0
625,0.8,1.9048159999999998,0.0,0
626,0.8,1.9048159999999996,0.0,0
627,0.8,2.1048159999999996,0.0,0
628,0.8,1.9048159999999998,0.0,0
629,0.8,2.1048159999999996,0.0,0
630,0.8,2.1048159999999996,0.0,0
631,0.8,2.3048159999999998,0.0,0
632,0.8,1.904816,0.0,0
633,0.8,2.104816,0.0,0
634,0.8,2.1048159999999996,0.0,0
635,0.8,2.3048159999999998,0.0,0
636,0.8,2.104816,0.0,0
637,0.8,2.3048159999999998,0.0,0
638,0.8,2.3048159999999998,0.0,0
639,0.8,2.504816,0.0,0
640,1.0,1.38102,0.0,0
641,1.0,1.38102,0.0,0
642,1.0,1.38102,0.0,0
643,1.0,1.38102,0.0,0
644,1.0,1.38102,0.0,0
645,1.0,1.38102,0.0,0
646,1.0,1.38102,0.0,0
647,1.0,1.38102,0.0,0
648,1.0,1.38102,0.0,0
649,1.0,1.38102,0.0,0
650,1.0,1.38102,0.0,0
651,1.0,1.38102,0.0,0
652,1.0,1.38102,0.0,0
653,1.0,1.38102,0.0,0
654,1.0,1.38102,0.0,0
655,1.0,1.38102,0.0,0
656,1.0,1.38102,0.0,0
657,1.0,1.38102,0.0,0
658,1.0,1.38102,0.0,0
659,1.0,1.38102,0.0,0
660,1.0,1.38102,0.0,0
661,1.0,1.38102,0.0,0
662,1.0,1.38102,0.0,0
663,1.0,1.38102,0.0,0
664,1.0,1.38102,0.0,0
665,1.0,1.38102,0.0,0
666,1.0,1.38102,0.0,0
667,1.0,1.38102,0.0,0
668,1.0,1.38102,0.0,0
669,1.0,1.38102,0.0,0
670,1.0,1.38102,0.0,0
671,1.0,1.38102,0.0,0
672,1.0,1.38102,0.0,0
673,1.0,1.38102,0.0,0
674,1.0,1.38102,0.0,0
675,1.0,1.38102,0.0,0
676,1.0,1.38102,0.0,0
677,1.0,1.38102,0.0,0
678,1.0,1.38102,0.0,0
679,1.0,1.38102,0.0,0
680,1.0,1.38102,0.0,0
681,1.0,1.38102,0.0,0
682,1.0,1.38102,0.0,0
683,1.0,1.38102,0.0,0
684,1.0,1.38102,0.0,0
685,1.0,1.38102,0.0,0
686,1.0,1.38102,0.0,0
687,1.0,1.38102,0.0,0
688,1.0,1.38102,0.0,0
689,1.0,1.38102,0.0,0
690,1.0,1.38102,0.0,0
691,1.0,1.38102,0.0,0
692,1.0,1.38102,0.0,0
693,1.0,1.38102,0.0,0
694,1.0,1.38102,0.0,0
695,1.0,1.38102,0.0,0
696,1.0,1.38102,0.0,0
697,1.0,1.38102,0.0,0
698,1.0,1.38102,0.0,0
699,1.0,1.38102,0.0,0
700,1.0,1.38102,0.0,0
701,1.0,1.38102,0.0,0
702,1.0,1.38102,0.0,0
703,1.0,1.38102,0.0,0
704,1.0,1.38102,0.0,0
705,1.0,1.38102,0.0,0
706,1.0,1.38102,0.0,0
707,1.0,1.38102,0.0,0
708,1.0,1.38102,0.0,0
709,1.0,1.38102,0.0,0
710,1.0,1.38102,0.0,0
711,1.0,1.38102,0.0,0
712,1.0,1.38102,0.0,0
713,1.0,1.38102,0.0,0
714,1.0,1.38102,0.0,0
715,1.0,1.38102,0.0,0
716,1.0,1.38102,0.0,0
717,1.0,1.38102,0.0,0
718,1.0,1.38102,0.0,0
719,1.0,1.38102,0.0,0
720,1.0,1.38102,0.0,0
721,1.0,1.38102,0.0,0
722,1.0,1.38102,0.0,0
723,1.0,1.38102,0.0,0
724,1.0,1.38102,0.0,0
725,1.0,1.38102,0.0,0
726,1.0,1.38102,0.0,0
727,1.0,1.38102,0.0,0
728,1.0,1.38102,0.0,0
729,1.0,1.38102,0.0,0
730,1.0,1.38102,0.0,0
731,1.0,1.38102,0.0,0
732,1.0,1.38102,0.0,0
733,1.0,1.38102,0.0,0
734,1.0,1.38102,0.0,0
735,1.0,1.38102,0.0,0
736,1.0,1.38102,0.0,0
737,1.0,1.38102,0.0,0
738,1.0,1.38102,0.0,0
739,1.0,1.38102,0.0,0
740,1.0,1.38102,0.0,0
741,1.0,1.38102,0.0,0
742,1.0,1.38102,0.0,0
743,1.0,1.38102,0.0,0
744,1.0,1.38102,0.0,0
745,1.0,1.38102,0.0,0
746,1.0,1.38102,0.0,0
747,1.0,1.38102,0.0,0
748,1.0,1.38102,0.0,0
749,1.0,1.38102,0.0,0
750,1.0,1.38102,0.0,0
751,1.0,1.38102,0.0,0
752,1.0,1.38102,0.0,0
753,1.0,1.38102,0.0,0
754,1.0,1.38102,0.0,0
755,1.0,1.38102,0.0,0
756,1.0,1.38102,0.0,0
757,1.0,1.38102,0.0,0
758,1.0,1.38102,0.0,0
759,1.0,1.38102,0.0,0
760,1.0,1.38102,0.0,0
761,1.0,1.38102,0.0,0
762,1.0,1.38102,0.0,0
763,1.0,1.38102,0.0,0
764,1.0,1.38102,0.0,0
765,1.0,1.38102,0.0,0
766,1.0,1.38102,0.0,0
767,1.0,1.38102,0.0,0
768,0.0,0.0,0.0,25
769,0.0,0.0,47.01461680664423,25
